[SETTINGS]
#cell_size(width)	cell_size(height)	num_col_cells	num_row_cells
150	100	25	20
[OBJECTS]
0	0	17	-50	0	0
1	19	17	-50	0	0
2	5	240	-64	1	0
3	5	272	-96	1	0
4	5	400	-64	2	0
5	5	464	-96	3	0
6	5	512	-128	3	1
7	5	512	-48	3	0
8	5	1264	-48	8	0
9	5	1296	-80	8	0
10	5	1328	-112	8	1
11	5	2144	-64	14	0
12	5	2176	-160	14	1
13	5	1312	-288	8	2
14	5	1408	-240	9	2
15	5	1488	-256	9	2
16	1	0	-16	0	0
17	1	16	-16	0	0
18	1	32	-16	0	0
19	1	48	-16	0	0
20	1	64	-16	0	0
21	1	80	-16	0	0
22	1	96	-16	0	0
23	1	112	-16	0	0
24	1	128	-16	0	0
25	1	144	-16	0	0
26	1	160	-16	1	0
27	1	176	-16	1	0
28	1	192	-16	1	0
29	1	208	-16	1	0
30	1	224	-16	1	0
31	1	240	-16	1	0
32	1	256	-16	1	0
33	1	272	-16	1	0
34	1	288	-16	1	0
35	1	304	-16	2	0
36	1	320	-16	2	0
37	1	336	-16	2	0
38	1	352	-16	2	0
39	1	368	-16	2	0
40	1	384	-16	2	0
41	1	400	-16	2	0
42	1	416	-16	2	0
43	1	432	-16	2	0
44	1	448	-16	2	0
45	1	464	-16	3	0
46	1	480	-16	3	0
47	1	496	-16	3	0
48	1	512	-16	3	0
49	1	528	-16	3	0
50	1	544	-16	3	0
51	1	560	-16	3	0
52	1	576	-16	3	0
53	1	592	-16	3	0
54	1	608	-16	4	0
55	1	624	-16	4	0
56	1	640	-16	4	0
57	1	656	-16	4	0
58	1	672	-16	4	0
59	1	688	-16	4	0
60	1	704	-16	4	0
61	1	720	-16	4	0
62	1	736	-16	4	0
63	1	752	-16	5	0
64	1	768	-16	5	0
65	1	784	-16	5	0
66	1	800	-16	5	0
67	1	816	-16	5	0
68	1	832	-16	5	0
69	1	848	-16	5	0
70	1	864	-16	5	0
71	1	880	-16	5	0
72	1	896	-16	5	0
73	1	912	-16	6	0
74	1	928	-16	6	0
75	1	944	-16	6	0
76	1	960	-16	6	0
77	1	976	-16	6	0
78	1	992	-16	6	0
79	1	1008	-16	6	0
80	1	1024	-16	6	0
81	1	1040	-16	6	0
82	1	1056	-16	7	0
83	1	1072	-16	7	0
84	1	624	-32	4	0
85	1	640	-32	4	0
86	1	656	-32	4	0
87	1	672	-32	4	0
88	1	688	-32	4	0
89	1	704	-32	4	0
90	1	720	-32	4	0
91	1	736	-32	4	0
92	1	752	-32	5	0
93	1	768	-32	5	0
94	1	784	-32	5	0
95	1	800	-32	5	0
96	1	816	-32	5	0
97	1	832	-32	5	0
98	1	848	-32	5	0
99	1	864	-32	5	0
100	1	880	-32	5	0
101	1	896	-32	5	0
102	1	912	-32	6	0
103	1	928	-32	6	0
104	1	944	-32	6	0
105	1	960	-32	6	0
106	1	976	-32	6	0
107	1	992	-32	6	0
108	1	1008	-32	6	0
109	1	1024	-32	6	0
110	1	1040	-32	6	0
111	1	1056	-32	7	0
112	1	1072	-32	7	0
113	1	1152	-16	7	0
114	1	1168	-16	7	0
115	1	1184	-16	7	0
116	1	1200	-16	8	0
117	1	1216	-16	8	0
118	1	1232	-16	8	0
119	1	1248	-16	8	0
120	1	1264	-16	8	0
121	1	1280	-16	8	0
122	1	1296	-16	8	0
123	1	1312	-16	8	0
124	1	1328	-16	8	0
125	1	1344	-16	8	0
126	1	1360	-16	9	0
127	1	1376	-16	9	0
128	1	1392	-16	9	0
129	1	1408	-16	9	0
130	1	1424	-16	9	0
131	1	1440	-16	9	0
132	1	1456	-16	9	0
133	1	1472	-16	9	0
134	1	1488	-16	9	0
135	1	1536	-16	10	0
136	1	1552	-16	10	0
137	1	1568	-16	10	0
138	1	1584	-16	10	0
139	1	1600	-16	10	0
140	1	1664	-16	11	0
141	1	1680	-16	11	0
142	1	1696	-16	11	0
143	1	1712	-16	11	0
144	1	1728	-16	11	0
145	1	1744	-16	11	0
146	1	1760	-16	11	0
147	1	1776	-16	11	0
148	1	1792	-16	11	0
149	1	1808	-16	12	0
150	1	1824	-16	12	0
151	1	1840	-16	12	0
152	1	1856	-16	12	0
153	1	1872	-16	12	0
154	1	1888	-16	12	0
155	1	1904	-16	12	0
156	1	1920	-16	12	0
157	1	1936	-16	12	0
158	1	1952	-16	13	0
159	1	1968	-16	13	0
160	1	1984	-16	13	0
161	1	2000	-16	13	0
162	1	2016	-16	13	0
163	1	2032	-16	13	0
164	1	2048	-16	13	0
165	1	2064	-16	13	0
166	1	2080	-16	13	0
167	1	2096	-16	13	0
168	1	2112	-16	14	0
169	1	2128	-16	14	0
170	1	2144	-16	14	0
171	1	2160	-16	14	0
172	1	2176	-16	14	0
173	1	2192	-16	14	0
