[SETTINGS]
#cell_size(width)	cell_size(height)	num_col_cells	num_row_cells
150	100	25	20
[OBJECTS]
0	0	17	-128	0	1
1	19	17	-50	0	0
2	6	0	48	0	0
3	6	0	64	0	0
4	5	0	-80	0	0
5	5	1920	-32	12	0
6	5	1968	-64	13	0
7	1	2064	-16	13	0
8	1	2080	-16	13	0
9	1	2096	-16	13	0
10	1	2112	-16	14	0
11	1	2128	-16	14	0
12	1	2144	-16	14	0
13	1	2160	-16	14	0
14	1	2176	-16	14	0
15	1	2192	-16	14	0
16	1	2208	-16	14	0
17	1	2224	-16	14	0
18	1	2240	-16	14	0
19	1	2256	-16	15	0
20	1	2272	-16	15	0
21	1	2288	-16	15	0
22	1	2304	-16	15	0
23	1	2320	-16	15	0
24	1	2336	-16	15	0
25	1	2352	-16	15	0
26	1	2368	-16	15	0
27	1	2384	-16	15	0
28	1	2400	-16	16	0
29	1	2416	-16	16	0
30	1	2432	-16	16	0
31	1	2448	-16	16	0
32	1	2464	-16	16	0
33	1	2480	-16	16	0
34	1	2496	-16	16	0
35	1	2512	-16	16	0
36	1	2528	-16	16	0
37	1	2544	-16	16	0
38	1	2560	-16	17	0
39	1	2576	-16	17	0
40	1	2592	-16	17	0
41	1	2608	-16	17	0
42	1	2032	-48	13	0
43	1	2032	-64	13	0
44	1	2032	-80	13	0
45	1	2032	-96	13	0
46	1	2032	-112	13	1
47	1	2032	-128	13	1
48	1	2032	-144	13	1
49	1	2032	-160	13	1
50	1	2032	-176	13	1
51	1	2032	-192	13	1
52	1	2048	-48	13	0
53	1	2048	-64	13	0
54	1	2048	-80	13	0
55	1	2048	-96	13	0
56	1	2048	-112	13	1
57	1	2048	-128	13	1
58	1	2048	-144	13	1
59	1	2048	-160	13	1
60	1	2048	-176	13	1
61	1	2048	-192	13	1
62	4	640	-144	4	1
63	4	960	-80	6	0
64	4	1008	-80	6	0
65	4	1232	-144	8	1
66	4	1536	-144	10	1
67	9	640	-144	4	1
68	9	960	-80	6	0
69	9	1012	-80	6	0
70	9	1232	-144	8	1
71	9	1540	-144	10	1
72	12	224	-80	1	0
73	12	240	-80	1	0
74	12	256	-80	1	0
75	12	272	-80	1	0
76	12	384	-96	2	0
77	12	400	-96	2	0
78	12	416	-96	2	0
79	12	432	-96	2	0
80	12	448	-96	2	0
81	12	608	-144	4	1
82	12	624	-144	4	1
83	12	656	-144	4	1
84	12	640	-64	4	0
85	12	656	-64	4	0
86	12	752	-64	5	0
87	12	768	-64	5	0
88	12	784	-64	5	0
89	12	800	-64	5	0
90	12	752	-80	5	0
91	12	752	-112	5	1
92	12	864	-48	5	0
93	12	880	-48	5	0
94	12	896	-48	5	0
95	12	864	-64	5	0
96	12	864	-80	5	0
97	12	864	-96	5	0
98	12	944	-80	6	0
99	12	1024	-80	6	0
100	12	1040	-80	6	0
101	12	1056	-80	7	0
102	12	1072	-80	7	0
103	12	944	-96	6	0
104	12	960	-32	6	0
105	12	976	-32	6	0
106	12	992	-32	6	0
107	12	1008	-32	6	0
108	12	1168	-48	7	0
109	12	1184	-48	7	0
110	12	1200	-48	8	0
111	12	1216	-48	8	0
112	12	1264	-64	8	0
113	12	1280	-64	8	0
114	12	1184	-128	7	1
115	12	1200	-128	8	1
116	12	1216	-128	8	1
117	12	1232	-128	8	1
118	12	1392	-128	9	1
119	12	1408	-128	9	1
120	12	1424	-128	9	1
121	12	1536	-128	10	1
122	12	1536	-64	10	0
123	12	1536	-48	10	0
124	12	1536	-32	10	0
125	12	1552	-32	10	0
126	12	1568	-32	10	0
127	12	1584	-32	10	0
128	12	1728	-144	11	1
129	12	1728	-128	11	1
130	12	1728	-112	11	1
131	12	1776	-64	11	0
132	12	1792	-64	11	0
133	12	1808	-64	12	0
134	11	224	-80	1	0
135	11	232	-80	1	0
136	11	224	-72	1	0
137	11	232	-72	1	0
138	11	240	-80	1	0
139	11	248	-80	1	0
140	11	240	-72	1	0
141	11	248	-72	1	0
142	11	256	-80	1	0
143	11	264	-80	1	0
144	11	256	-72	1	0
145	11	264	-72	1	0
146	11	272	-80	1	0
147	11	280	-80	1	0
148	11	272	-72	1	0
149	11	280	-72	1	0
150	11	384	-96	2	0
151	11	392	-96	2	0
152	11	384	-88	2	0
153	11	392	-88	2	0
154	11	400	-96	2	0
155	11	408	-96	2	0
156	11	400	-88	2	0
157	11	408	-88	2	0
158	11	416	-96	2	0
159	11	424	-96	2	0
160	11	416	-88	2	0
161	11	424	-88	2	0
162	11	432	-96	2	0
163	11	440	-96	2	0
164	11	432	-88	2	0
165	11	440	-88	2	0
166	11	448	-96	2	0
167	11	456	-96	3	0
168	11	448	-88	2	0
169	11	456	-88	3	0
170	11	608	-144	4	1
171	11	616	-144	4	1
172	11	608	-136	4	1
173	11	616	-136	4	1
174	11	624	-144	4	1
175	11	632	-144	4	1
176	11	624	-136	4	1
177	11	632	-136	4	1
178	11	656	-144	4	1
179	11	664	-144	4	1
180	11	656	-136	4	1
181	11	664	-136	4	1
182	11	640	-64	4	0
183	11	648	-64	4	0
184	11	640	-56	4	0
185	11	648	-56	4	0
186	11	656	-64	4	0
187	11	664	-64	4	0
188	11	656	-56	4	0
189	11	664	-56	4	0
190	11	752	-64	5	0
191	11	760	-64	5	0
192	11	752	-56	5	0
193	11	760	-56	5	0
194	11	768	-64	5	0
195	11	776	-64	5	0
196	11	768	-56	5	0
197	11	776	-56	5	0
198	11	784	-64	5	0
199	11	792	-64	5	0
200	11	784	-56	5	0
201	11	792	-56	5	0
202	11	800	-64	5	0
203	11	808	-64	5	0
204	11	800	-56	5	0
205	11	808	-56	5	0
206	11	752	-80	5	0
207	11	760	-80	5	0
208	11	752	-72	5	0
209	11	760	-72	5	0
210	11	752	-112	5	1
211	11	760	-112	5	1
212	11	752	-104	5	1
213	11	760	-104	5	1
214	11	864	-48	5	0
215	11	872	-48	5	0
216	11	864	-40	5	0
217	11	872	-40	5	0
218	11	880	-48	5	0
219	11	888	-48	5	0
220	11	880	-40	5	0
221	11	888	-40	5	0
222	11	896	-48	5	0
223	11	904	-48	6	0
224	11	896	-40	5	0
225	11	904	-40	6	0
226	11	864	-64	5	0
227	11	872	-64	5	0
228	11	864	-56	5	0
229	11	872	-56	5	0
230	11	864	-80	5	0
231	11	872	-80	5	0
232	11	864	-72	5	0
233	11	872	-72	5	0
234	11	864	-96	5	0
235	11	872	-96	5	0
236	11	864	-88	5	0
237	11	872	-88	5	0
238	11	944	-80	6	0
239	11	952	-80	6	0
240	11	944	-72	6	0
241	11	952	-72	6	0
242	11	1024	-80	6	0
243	11	1032	-80	6	0
244	11	1024	-72	6	0
245	11	1032	-72	6	0
246	11	1040	-80	6	0
247	11	1048	-80	6	0
248	11	1040	-72	6	0
249	11	1048	-72	6	0
250	11	1056	-80	7	0
251	11	1064	-80	7	0
252	11	1056	-72	7	0
253	11	1064	-72	7	0
254	11	1072	-80	7	0
255	11	1080	-80	7	0
256	11	1072	-72	7	0
257	11	1080	-72	7	0
258	11	944	-96	6	0
259	11	952	-96	6	0
260	11	944	-88	6	0
261	11	952	-88	6	0
262	11	960	-32	6	0
263	11	968	-32	6	0
264	11	960	-24	6	0
265	11	968	-24	6	0
266	11	976	-32	6	0
267	11	984	-32	6	0
268	11	976	-24	6	0
269	11	984	-24	6	0
270	11	992	-32	6	0
271	11	1000	-32	6	0
272	11	992	-24	6	0
273	11	1000	-24	6	0
274	11	1008	-32	6	0
275	11	1016	-32	6	0
276	11	1008	-24	6	0
277	11	1016	-24	6	0
278	11	1168	-48	7	0
279	11	1176	-48	7	0
280	11	1168	-40	7	0
281	11	1176	-40	7	0
282	11	1184	-48	7	0
283	11	1192	-48	7	0
284	11	1184	-40	7	0
285	11	1192	-40	7	0
286	11	1200	-48	8	0
287	11	1208	-48	8	0
288	11	1200	-40	8	0
289	11	1208	-40	8	0
290	11	1216	-48	8	0
291	11	1224	-48	8	0
292	11	1216	-40	8	0
293	11	1224	-40	8	0
294	11	1264	-64	8	0
295	11	1272	-64	8	0
296	11	1264	-56	8	0
297	11	1272	-56	8	0
298	11	1280	-64	8	0
299	11	1288	-64	8	0
300	11	1280	-56	8	0
301	11	1288	-56	8	0
302	11	1184	-128	7	1
303	11	1192	-128	7	1
304	11	1184	-120	7	1
305	11	1192	-120	7	1
306	11	1200	-128	8	1
307	11	1208	-128	8	1
308	11	1200	-120	8	1
309	11	1208	-120	8	1
310	11	1216	-128	8	1
311	11	1224	-128	8	1
312	11	1216	-120	8	1
313	11	1224	-120	8	1
314	11	1232	-128	8	1
315	11	1240	-128	8	1
316	11	1232	-120	8	1
317	11	1240	-120	8	1
318	11	1392	-128	9	1
319	11	1400	-128	9	1
320	11	1392	-120	9	1
321	11	1400	-120	9	1
322	11	1408	-128	9	1
323	11	1416	-128	9	1
324	11	1408	-120	9	1
325	11	1416	-120	9	1
326	11	1424	-128	9	1
327	11	1432	-128	9	1
328	11	1424	-120	9	1
329	11	1432	-120	9	1
330	11	1536	-128	10	1
331	11	1544	-128	10	1
332	11	1536	-120	10	1
333	11	1544	-120	10	1
334	11	1536	-64	10	0
335	11	1544	-64	10	0
336	11	1536	-56	10	0
337	11	1544	-56	10	0
338	11	1536	-48	10	0
339	11	1544	-48	10	0
340	11	1536	-40	10	0
341	11	1544	-40	10	0
342	11	1536	-32	10	0
343	11	1544	-32	10	0
344	11	1536	-24	10	0
345	11	1544	-24	10	0
346	11	1552	-32	10	0
347	11	1560	-32	10	0
348	11	1552	-24	10	0
349	11	1560	-24	10	0
350	11	1568	-32	10	0
351	11	1576	-32	10	0
352	11	1568	-24	10	0
353	11	1576	-24	10	0
354	11	1584	-32	10	0
355	11	1592	-32	10	0
356	11	1584	-24	10	0
357	11	1592	-24	10	0
358	11	1728	-144	11	1
359	11	1736	-144	11	1
360	11	1728	-136	11	1
361	11	1736	-136	11	1
362	11	1728	-128	11	1
363	11	1736	-128	11	1
364	11	1728	-120	11	1
365	11	1736	-120	11	1
366	11	1728	-112	11	1
367	11	1736	-112	11	1
368	11	1728	-104	11	1
369	11	1736	-104	11	1
370	11	1776	-64	11	0
371	11	1784	-64	11	0
372	11	1776	-56	11	0
373	11	1784	-56	11	0
374	11	1792	-64	11	0
375	11	1800	-64	12	0
376	11	1792	-56	11	0
377	11	1800	-56	12	0
378	11	1808	-64	12	0
379	11	1816	-64	12	0
380	11	1808	-56	12	0
381	11	1816	-56	12	0
382	10	336	-128	2	1
383	10	352	-128	2	1
384	10	368	-128	2	1
385	10	416	-160	2	1
386	10	432	-160	2	1
387	10	448	-160	2	1
388	10	768	-128	5	1
389	10	784	-128	5	1
390	10	800	-128	5	1
391	10	832	-160	5	1
392	10	848	-160	5	1
393	10	864	-160	5	1
394	10	1328	-144	8	1
395	10	1344	-144	8	1
396	10	1360	-144	9	1
397	10	1504	-160	10	1
398	10	1504	-144	10	1
399	10	1504	-128	10	1
400	10	1504	-112	10	1
401	10	1504	-96	10	0
402	10	1504	-80	10	0
403	10	1504	-64	10	0
404	10	1504	-48	10	0
405	10	1888	-128	12	1
406	10	1904	-128	12	1
