# id	file_path	transparent_color_r	g	b
[TEXTURES]
0	textures\mario1.png	255	255	255
1	textures\mario.png	255	255	255
10	textures\enemies.png	3	26	110
20	textures\tiles.png	4	193	170
30	textures\tile.png	255	128	192
40	textures\enemiesl.png	0	128	128
45	textures\enemiesr.png	0	130	130
48	textures\enemiesd.png	0	128	128
50	textures\flowerr.png	255	255	255
60	textures\flowerl.png	255	255	255
70	textures\misc1.png	166	185	255
80	textures\misc.png	176	224	248
85	textures\hudbg.png	255	255	255
90	textures\hud.png	81	255	191
95	textures\hud2.png	232	226	1
96	textures\message.png	255	255	255


#Mario:  10000
#Misc:	 20000
#Brick:  30000,40000
#Goomba: 70000
#Koopas: 80000
#colorful box: 40000
#fireFlower: 90000
#terrain on ground: 50000
#terrain on air: 60000
#hud	:21000
# id	left	top	right	bottom	texture_id
[SPRITES]
# BIG MARIO 
# idle right
10001	216	243	230	270	0
# walk
10002	255	243	271	270	0		
10003	295	244	311	270	0
# change direction to right
10004	175	283	191	311	0
# jump right
10005	335	244	351	270	0
# running right fast
10006	213	323	232	350	0
10007	253	323	272	350	0
10008	293	324	312	350	0
#idle right hold koopas
10101	331	323	345	350	0
#walk right hold koopas
10102	356	323	371	350	0
10103	381	323	396	350	0
#duck right
10301	376	248	390	266	0
#fly right
10302	333	364	352	390	0
# idle left
10011	176	243	190	270	0
#walk
10012	135	243	151	270	0
10013	95	244	111	270	0
# change direction to left
10014	215	283	231	311	0
# jump left
10015	55	244	71	270	0
# running left fast
10016	174	323	193	350	0
10017	134	323	153	350	0
10018	94	324	113	350	0
#ilde left hold koopas
10111	61	323	75	350	0
#walk left hold koopas
10112	35	323	50	350	0
10113	10	323	25	350	0
#duck left
10311	16	248	30	266	0
#fly left
10312	54	364	73	390	0
# die 
10099	15	209	31	225	0
# SMALL MARIO
# idle small right
10021	217	89	229	104	0
# walk
10022	256	89	271	105	0
# change direction to right
10024	176	129	190	145	0
# jump right
10025	335	89	351	105	0
#running right fast
10023	215	169	231	185	0
10026	255	169	271	185	0
#hold koopas idle right
10121	336	169	350	185	0
#hold koopas walk right
10122	376	169	391	185	0	
# idle small left
10031	177	89	189	104	0
# walk
10032	135	89	150	105	0
# change direction to left
10034	216	129	230	145	0
# jump left
10035	55	89	71	105	0
# running left fast
10033	175	169	188	185	0
10036	135	169	151	185	0
# hold koopas idle left
10131	56	169	70	185	0
# hold koopas walk left
10132	15	169	30	185	0
# TAIL MARIO
#idle right
10041	212	443	233	471	0
#walk
10042	236	443	259	471	0
10043	262	443	284	471	0
10148	291	443	314	470	0
#change direction to right
10044	175	482	191	512	0
#jump right
10045	331	443	354	470	0
#running fast right
10046	211	523	235	551	0
10047	251	523	275	551	0
10048	291	523	315	550	0
#fly right
10049	291	603	315	631	0
10050	331	603	355	630	0
10145	371	603	395	630	0
#hold koopas idle right
10141	322	523	343	551	0
#hold koopas walk right
10142	351	523	373	551	0
10143	381	523	404	550	0
#front 
10144	355	483	371	511	0
#fly fall right
10146	211	603	234	630	0
10147	252	603	274	631	0
#duck right
10341	372	448	394	466	0
#idle left
10051	173	443	194	471	0
#walk
10052	147	443	170	471	0
10053	122	443	144	471	0
10158	92	443	115	470	0
#change direction to left
10054	215	482	231	512	0
#jump left
10055	52	443	75	470	0
#running fast left
10056	171	523	195	551	0
10057	131	523	155	551	0
10058	91	523	115	550	0
#fly left
10059	91	603	115	631	0
10060	51	603	75	630	0
10155	11	603	35	630	0
#hold koopas idle left
10151	63	523	84	551	0
#hold koopas walk left
10152	33	523	55	551	0
10153	2	523	25	550	0
#back
10154	0	483	16	511	0
#fly fall left
10156	172	603	195	630	0
10157	132	603	154	631	0
#duck left
10351	12	448	34	466	0	
# FIRE MARIO
#idle right
10061	216	683	230	710	0
#walk
10062	255	683	271	710	0
10063	295	684	311	710	0
#change direction to right
10064	175	723	191	751	0
#jump right
10065	335	684	351	710	0
#runnning fast right
10066	213	763	232	790	0	
10067	253	763	272	790	0
10068	293	764	312	790	0
#hold koopas idle right
10161	331	763	345	790	0
#attack right
10164	366	803	380	830	0
10165	386	803	400	830	0
#duck right
10361	376	688	390	706	0
#fly right
10362	333	804	352	830	0
#idle left
10071	176	683	190	710	0
#walk
10072	135	683	151	710	0
10073	95	684	111	710	0
#change direction to left
10074	215	723	231	751	0
#jump left
10075	55	684	71	710	0
#running fast left
10076	174	763	193	790	0
10077	134	763	153	790	0
10078	94	764	113	790	0
#hold koopas idle left
10171	61	763	75	790	0
#attack left
10174	26	803	40	830	0
10175	6	803	20	830	0
#duck left
10371	16	688	30	706	0
#fly left
10372	54	804	73	830	0	
#fire ball right
10201	240	554	248	562	1
10202	258	553	266	562	1
10203	258	574	266	582	1
10204	240	573	248	582	1
#fire ball left
10211	198	554	206	562	1
10212	180	553	188	562	1
10213	180	574	188	582	1
10214	198	573	206	582	1
#COIN BOUNTY
20000	334	100	348	116	70
20001	294	101	302	115	70
20002	321	101	325	115	70
20003	372	100	382	116	70
20004	357	100	363	116	70
#Red mushroom
20005	156	121	172	137	70
#Green mushroom
20006	286	120	302	137	70
#Power leaf
20007	180	123	196	137	70
#Bounty Button
20008	156	144	172	160	70
